id_student,text
94961,Working on the assignment
94961,I am falling behind
94961,I might drop this course
95755,The lectures are clear
101116,This module is interesting
101116,This module is interesting
101116,The lectures are clear
107489,I am confused about the lecture
108872,Checking the forum
108872,Checking the forum
108872,I am confused about the lecture
109155,Checking the forum
111512,I am falling behind
111512,The assignment is too hard
111512,The lectures are clear
111512,I enjoy the course
111512,Submitted the quiz
117818,Submitted the quiz
117818,I enjoy the course
117818,I might drop this course
119902,I enjoy the course
121349,This module is interesting
124064,I like the assignments
124064,Reading course material
124064,Checking the forum
125018,I like the assignments
125018,The lectures are clear
125018,The lectures are clear
125018,This module is interesting
125018,The lectures are clear
129955,Reading course material
130034,I enjoy the course
130034,Working on the assignment
130034,Submitted the quiz
130034,This module is interesting
130034,This module is interesting
130547,This module is interesting
130547,I am falling behind
130636,I am confused about the lecture
130636,Working on the assignment
130636,Reading course material
130636,I enjoy the course
131390,Submitted the quiz
131390,I am confused about the lecture
131390,Working on the assignment
133816,Checking the forum
133816,Checking the forum
133922,I like the assignments
133922,The assignment is too hard
133922,I am confused about the lecture
133922,I might drop this course
133922,Submitted the quiz
135335,Reading course material
135335,Reading course material
135400,Reading course material
135400,I am confused about the lecture
135400,Checking the forum
135471,I might drop this course
135471,Reading course material
139033,Submitted the quiz
139033,Working on the assignment
141377,Working on the assignment
141377,I enjoy the course
141377,I like the assignments
141377,Reading course material
141377,I enjoy the course
141506,The assignment is too hard
141506,The lectures are clear
141506,The assignment is too hard
141506,I might drop this course
146503,This module is interesting
146503,The assignment is too hard
147756,The assignment is too hard
147756,Working on the assignment
147756,Checking the forum
147756,This module is interesting
147756,I enjoy the course
148993,I might drop this course
148993,I might drop this course
149741,Reading course material
149741,I might drop this course
149741,Reading course material
149741,I am confused about the lecture
149962,This module is interesting
149962,I am falling behind
149962,The assignment is too hard
151587,Submitted the quiz
151587,I might drop this course
151587,I am falling behind
151587,I might drop this course
152668,I might drop this course
152668,The assignment is too hard
152668,The assignment is too hard
152668,Working on the assignment
152668,The lectures are clear
155984,Reading course material
155984,I enjoy the course
155984,This module is interesting
155984,Submitted the quiz
155984,I might drop this course
158707,I like the assignments
158707,I like the assignments
159954,Reading course material
159954,The assignment is too hard
164944,I am confused about the lecture
164944,I am falling behind
164944,Checking the forum
165226,I am falling behind
165226,I am confused about the lecture
165226,Submitted the quiz
167961,The assignment is too hard
167961,I am confused about the lecture
167961,I am confused about the lecture
167961,Working on the assignment
167961,I like the assignments
174024,Submitted the quiz
174024,The assignment is too hard
174024,Reading course material
174024,Working on the assignment
174024,I am falling behind
174094,I like the assignments
174094,I like the assignments
174094,The lectures are clear
174745,I might drop this course
174745,I might drop this course
174745,Working on the assignment
175447,Working on the assignment
175447,I am confused about the lecture
175447,Submitted the quiz
175447,Working on the assignment
175447,The lectures are clear
175772,Checking the forum
175772,The assignment is too hard
175772,This module is interesting
175772,I might drop this course
183057,I might drop this course
183057,Checking the forum
183057,Working on the assignment
183057,I might drop this course
183057,Checking the forum
185350,Checking the forum
185350,Reading course material
188278,I enjoy the course
188278,Working on the assignment
188278,Submitted the quiz
188278,Reading course material
199636,Working on the assignment
199636,I am falling behind
199636,I am falling behind
199897,The assignment is too hard
199897,I am confused about the lecture
199897,I enjoy the course
199897,I might drop this course
199897,I am confused about the lecture
200804,I am falling behind
200804,Checking the forum
200804,Checking the forum
205494,I enjoy the course
205494,The assignment is too hard
205494,I like the assignments
228021,I like the assignments
228021,Working on the assignment
228383,I enjoy the course
228383,Reading course material
232307,The lectures are clear
232307,Checking the forum
235068,Working on the assignment
235507,I enjoy the course
236875,I might drop this course
237274,I am confused about the lecture
243510,Checking the forum
243510,I am falling behind
243510,The lectures are clear
243510,I enjoy the course
244246,I am falling behind
244246,Checking the forum
244246,Submitted the quiz
244246,I might drop this course
244246,Checking the forum
248581,I like the assignments
252073,This module is interesting
252073,I am falling behind
254625,Reading course material
254625,Working on the assignment
254625,This module is interesting
254625,Submitted the quiz
254625,This module is interesting
258587,Working on the assignment
260355,Reading course material
260355,I am confused about the lecture
260355,I am falling behind
260355,This module is interesting
260623,The lectures are clear
260623,I am falling behind
260623,Working on the assignment
260623,I like the assignments
263251,I am falling behind
263251,I am confused about the lecture
263251,This module is interesting
263543,This module is interesting
